STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_FOUNTAIN	我想投一枚童话币许个愿	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YELLOWPEACH_TREE	会发光的黄桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_ROASTER	烘焙~~嗡嗡嗡	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_TREE	会发光的杨桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_SWING	小秋千，晃呀晃~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_WISHSTICK	祈福好运，上上签！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_OVERSIZED_ROTTEN	我不该放着它不管的，它快要消失了。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_ALTAR	献祭材料：杨桃*600、晶粒*100、晶矿*200	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_TENTACLE_UMBRELLA	破什么……伞？	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_TRADINGBANK	兑换童话币的地方	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_FIREPLACE	暖呼呼的~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_TREE_SMALL	会发光的西柚树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YELLOWPEACH_TREE_SMALL	会发光的黄桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF4	花朵地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.THSJ_BFSGGT	回血罐头	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_TREE_FULL	会发光的杨桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CLOCK	想提醒什么	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF12	沙地1	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_VICIOUSHAT2	我知道你刀子嘴豆腐心	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGOSTEEN	清爽可口。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_STRAWBERRY_OVERSIZED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF11	青色石头路	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CHERRY_OVERSIZED_WAXED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_SUNFLOWER_DUG	得找个地方把它种下去	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BREAD_DRY	需要点水……或者汤也不错	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BUCKET_FULL	装水的木桶	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PISTACHIOSEEDS_DRY	休闲必备，小心上火	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PLANTMA	奶奶您今天又年轻了~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_SINK	洗手手~去细菌~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_SHOWER	洗香香~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BOTTLELAMP	萤火虫在努力工作~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LANTERN	晶粒正在燃烧	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PIANO	我也想试试~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BED	终于有床可以睡觉了~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PEBBLE_ITEM	一个安静的鹅卵石	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PEBBLE	花架~放好多花~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_POTTEDPLANT	花朵正在盛开~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DRAGONFLY_FACTORY_2	龙蝇熔炉	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_COOKED	烤水果？怪怪的味道。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MEDICINE_HAPPY	喝下去会开心~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MEDICINE_HEALTH	回血药剂	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_FUNGITREE	一个充满神秘的巨大真菌	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LOTUSLEAF_ITEM	小荷叶	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LOTUSLEAF	小荷叶	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MAGICHOUSE	一个充满魔法奇迹的商店。看看有什么卖的！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CITYHALL	镇长小屋	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_POTION_GREEN	喝下这个，感觉一切都变得简单了！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_FAIRY	好帮手，她会帮我照顾芒果欸~!	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_POTION_RED	如果它能让我更强，我才不问它的成分是什么	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_TENT	大家一起搭建的营地帐篷	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DISPLAYCASE	物品展示柜，箱子	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_HOTPOT_ITEM	火锅一起吃才香！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CRYSTALORE	又重又亮，充满潜力。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CRYSTALGRAIN	闪闪发光的微小颗粒	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BREAD	外脆内软，完美的面包！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_WHEAT_PLANT	是小麦！文明的基石	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_WHEAT	我们或许可以用它烤些面包	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_SWING_DOUBLE	小秋千，晃呀晃~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_STONESWORD2	一把被困在石头中的剑……就像我的心被悲伤束缚一样	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_ELEPHANTSPRINKLER	帮了我大忙！！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FENCE_NC_BUILT	看起来能拦住一只兔子吧。可能可以。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.BREEDINGBOX_NC_BUILT	小动物会按照种子摆放的规则种植哦	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.BREEDINGBOX_NC	小动物会按照种子摆放的规则种植哦	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.NOCHANGXIAOWU	小动物的工作间~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF15	深灰格子地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF14	深灰地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_ZHAOZI	一只可爱的小精灵	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF10	浅灰格子地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF9	浅灰地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF8	棱形地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF6	花色石头路	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF5	花色格子地板	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF1	格子地砖1	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DEERCLOPS	独眼巨鹿宝宝	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DRAGONFLY	龙蝇宝宝	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BEARGER_FACTORY_BROKEN	熊獾木材厂	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DEERCLOPS_ICEBOX_1	可修复	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DRAGONFLY_FACTORY_1	龙蝇熔炉	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PISTACHIO_DUG	得找个地方把它种下去	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YELLOWPEACH_SEEDS_COOKED	烤黄桃种子	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YELLOWPEACH_SEEDS	黄桃种子	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CITRUS	会发光的黄桃耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YELLOWPEACH_COOKED	烤黄桃~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_POTION_BLUE	希望我不会跑太快摔倒。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YELLOWPEACH_TREE_LARGE	会发光的黄桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_SEEDS_COOKED	烤西柚种子	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.THSJ_BLF	一碗吃个大饱！量大管够！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_TREE_FULL	会发光的西柚树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_TREE_LARGE	会发光的西柚树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_TREE	会发光的西柚树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_SEEDS	烤杨桃种子	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_HJMWELL	这只喵喵被困在水井上了？	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_TREE_EMPTY	会发光的杨桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_VICIOUSHAT	话痨宝宝你好	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_TREE_SMALL	会发光的杨桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_YOLII	她是童话镇的镇长	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGOSTEEN_FAIRY	好帮手，她会帮我照顾山竹欸~!	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT	会发光的西柚耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.THSJ_FMYZC	降暑蜂蜜柚子茶	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.THSJ_YZGL	累了困了喝杨枝甘露~干活贼有劲~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.THSJ_PTJ	小小的尝一口，微醺很不错~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FARM_PLANT_FT_CHERRY	希望它可以培育出小精灵。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PILLAR_1	是一个会发光的柱子耶	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_HOMESIGN	它好像想告诉我点什么	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_TELEGATE_GREEN	传送门耶～	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_AVOCADO_COOKED	烤水果？怪怪的味道。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_AVOCADO_OVERSIZED_WAXED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_AVOCADO_OVERSIZED_ROTTEN	我不该放着它不管的，它快要消失了。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FARM_PLANT_FT_AVOCADO	希望它可以培育出小精灵。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_AVOCADO_SEEDS	种在地里会有意外收获。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_OVERSIZED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_DRIED	甜甜的吃了会开心~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO	清爽可口。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FARM_PLANT_FT_MANGO	希望它可以培育出小精灵。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_SEEDS	种在地里会有意外收获。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGOSTEEN_OVERSIZED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGOSTEEN_COOKED	烤水果？怪怪的味道。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGOSTEEN_SEEDS	种在地里会有意外收获。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PINEAPPLE_OVERSIZED_ROTTEN	我不该放着它不管的，它快要消失了。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PINEAPPLE_SEEDS	种在地里会有意外收获。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LICHEE_FAIRY	好帮手，她会帮我照顾荔枝欸~!	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LICHEE_COOKED	烤水果？怪怪的味道。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LICHEE_SEEDS	种在地里会有意外收获。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_STRAWBERRY_COOKED	烤水果？怪怪的味道。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CHERRY_FAIRY	好帮手，她会帮我照顾樱桃欸~!	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CHERRY_OVERSIZED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CHERRY	清爽可口。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_WORK_ROBOT	阿多	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.TURF_FT_TURF3	格子地砖3	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGO_OVERSIZED_WAXED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CRYSTAL	一块闪亮又神秘的晶矿石，一定能派上用场。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_AVOCADO	清爽可口。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LICHEE	清爽可口。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PLANTMA_CART	看起来要把箱子填满才行	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_SEEDS	西柚种子	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GREATLOG	是熊獾宝宝加工的！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_COOKED	烤杨桃~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_TREELAMP	周围都亮起来了~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_GRAPEFRUIT_COOKED	烤西柚~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MEDICINE_STRONG	强壮药水~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FENCE_NC	看起来能拦住一只兔子吧。可能可以。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BOOKCASE	魔法会修复书籍	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_HJMHOUSE	喵屋	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_FLOWERRACK	花架~放好多花~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FARM_PLANT_FT_PINEAPPLE	希望它可以培育出小精灵。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MAGICSTONE	看上去充满魔法	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_FESTIVALHAT	恭喜发财，红包拿来	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BEACHUMBRELLA	喝下午茶的好地方	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.THSJ_FEILIAO	植物宝宝们最喜欢的营养包~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_DEERCLOPS_ICEBOX_2	是冰库耶~食物可以保鲜了~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LICHEE_OVERSIZED_WAXED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_ARTCRAFT	装饰品~	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_BEARGER	熊獾宝宝	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MAGICSTAFF	看起来它能解决很多问题……	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARPET	毛茸茸的大地毯	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_LICHEE_OVERSIZED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CHARCOAL	是龙蝇宝宝加工的！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_MANGOSTEEN_OVERSIZED_WAXED	这么可爱，我都不忍心吃了怎么办。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CARAMBOLA_TREE_LARGE	会发光的杨桃树耶~！	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_CHERRY_OVERSIZED_ROTTEN	我不该放着它不管的，它快要消失了。	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_SUNFLOWERSEEDS	似乎烘烤一下味道更香	
STRINGS.CHARACTERS.GENERIC.DESCRIBE.FT_PISTACHIOSEEDS	似乎烘烤一下味道更香	
